OBJECTID_1,OBJECTID,ROADWAY,BEGIN_POST,END_POST,CCTXTCLS,URBAREA,FUNCLASS,TYPEROAD,USROUTE,STROADNO,MNG_DIST_C,CONTYDOT,AADT_2024,NOLANES_To,MAXSPEED_M,IsSignaliz,IsIntercha,Countermea,Counterme1,Counterme2,Counterme3,LocationID,LocationSt,CrashModif,CostScenar,CostEstima,TotalLives,Crash_Save,Crash_Sav1,Crash_Sav2,Crash_Sav3,Benefit_Al,Benefit_KA,CostPerLif,CrashSavin,Crash_Sav4,CostBenefi,PresentVal,PresentVa1,NetPresent,Counterme4,Interchang,FDOT Manag,FDOT Count,Intersecti,Intersect1,Entering V,Avg Annual,Avg Annua1,Crash Inte,Signalized,Counterme5,Serious In,Intersect2,Match_Stat,Matched_ID,Match_Cnt,Ovl_Ft,Ovl_Mi,Ovl_Pct,Ang_Dif,Min_Ft,QC_Flag,WP_IDs,WP_Count
54290,132593,70100000,12.59,12.61,SUBURBAN COMMERCIAL,PALM BAY-MELBOURNE,URBAN PRIN ART OTHER,DIVIDED,,SR  520,5,BREVARD,24000,6,45,1,0,SGNLBK,Install Yellow Retroreflective Backplates,,Point,SGNLBK-00842,Potential Location,0.850000024,1,11458.042365,0.0040306119191178,0.00170041440337782,0.00674497713339869,0.0122020478020168,0.0396794849943776,10096.8459334292,,2842755.04437745,0.607299855250827,0.0607299855250827,7.1473348114339,81894.4650662489,11458.042365,80462.2097706239,,N,5,70,70100000 = 12.605,MERRITT ISLAND CSWY E,13000,26000,,IS|U|2|U,Y,10,0.113360978362945,On-System / Off-System,Off Corridor,,0,0,0,0,,,Unmatched,,0
57180,119562,57060000,1.724,1.914,SUBURBAN COMMERCIAL,CRESTVIEW,URBAN PRIN ART OTHER,DIVIDED,,SR   85,3,OKALOOSA,29500,4,45,1,0,SGNLBK,Install Yellow Retroreflective Backplates,,Point,SGNLBK-03534,Potential Location,0.850000024,1,11458.042365,0.00403286919699388,0.00170136669248179,0.00674875454684445,0.0122088813580869,0.0397017068369687,13691.0398385198,,2841163.897292,0.607639963540813,0.0607639963540813,9.69158549984397,111046.597241232,11458.042365,109614.341945607,,N,3,57,57060000 = 1.909|57A03451 = .553,GARDEN ST|N FERDON BLVD,12750,25500,,IS|U|3|D,Y,10,0.113424464313367,On-System / Off-System,On Corridor,456873-1,1,1006,0.19,100,0,0.5,Verified Match,456873-1,1
79054,183974,79270000,1.876,1.92526779301937,URBAN GENERAL,DAYTONA BEACH-PORT ORANGE,URBAN PRIN ART OTHER,DIVIDED,,SR  483,5,VOLUSIA,28500,4,40,1,0,SGNLBK,Install Yellow Retroreflective Backplates,,Point,SGNLBK-03919,Potential Location,0.850000024,1,8593.53177375,0.0040652890435823,0.00171504381526128,0.00680300713386976,0.0123070273780324,0.0400208650298286,7558.92259188419,,2113879.64831584,0.612524722613502,0.0612524722613502,7.13439304829973,61309.6333469848,8593.53177375,59877.3780513598,,N,5,79,79270000 = 1.925,S CLYDE MORRIS BLVD,16500,33000,,IS|U|2|U,Y,10,0.114336272644556,On-System / Off-System,On Corridor,"448773-2, 448773-3, 452641-1, 448773-1",6,261,0.05,100,0.2,0.5,Verified Match,"448773-2, 448773-3, 452641-1, 448773-1",6
113251,279932,94010000,11.987,12.016,URBAN GENERAL,PORT SAINT LUCIE,URBAN PRIN ART OTHER,DIVIDED,US    1,SR    5,4,ST. LUCIE,32000,4,40,1,0,SGNLBK,Install Yellow Retroreflective Backplates,,Point,SGNLBK-04571,Potential Location,0.850000024,1,8593.53177375,0.00407212200322519,0.00171792647011063,0.00681444166477216,0.0123277130957013,0.040088132314563,7571.62766954542,,2110332.58997244,0.613554257454696,0.0613554257454696,7.14638457442565,61412.6829077637,8593.53177375,59980.4276121387,,N,4,94,94010000 = 12.006,S US HWY 1,14250,28500,,IS|U|3|D,Y,10,0.114528449665261,On-System / Off-System,Off Corridor,,0,0,0,0,,,Unmatched,,0
83709,172181,76110000,21.2828540881056,21.361,SUBURBAN COMMERCIAL,PALATKA,URBAN MINOR ART,DIVIDED,,SR  100,2,PUTNAM,17700,3,40,1,0,SGNLBK,Install Yellow Retroreflective Backplates,,Point,SGNLBK-01281,Potential Location,0.850000024,1,21483.829434375,0.00407700403126207,0.00171998607568869,0.00682261143356512,0.012342492672766,0.0401361935921354,6617.86732338689,,5269513.90522038,0.614289841772815,0.0614289841772815,2.49847599589043,53676.8321415903,21483.829434375,52244.5768459653,,N,2,76,76030000 = .075|76110000 = 21.32|76110001 = .029,REID ST|US-17,23950,19000,19000,IS|U|3|D,Y,10,0.114665756725767,On-System / On-System,Off Corridor,,0,0,0,0,,,Unmatched,,0
110828,270844,93310000,22.244,22.371,URBAN GENERAL,MIAMI,URBAN PRIN ART OTHER,DIVIDED,,SR  710,4,PALM BEACH,21000,4,45,1,0,SGNLBK,Install Yellow Retroreflective Backplates,,Point,SGNLBK-05042,Potential Location,0.850000024,1,11458.042365,0.0040771516039413,0.00172004833291274,0.00682285838722053,0.0123429394259942,0.0401376463759878,7580.97961526775,,2810305.69329915,0.614312076825094,0.0614312076825094,5.36640846718075,61488.5355648517,11458.042365,60056.2802692267,,N,4,93,93310000 = 22.247|93A10254 = .009,AVENUE U|DR MARTIN LUTHER KING JR BLVD,8600,17200,,IS|U|3|D,Y,10,0.114669907208034,On-System / Off-System,Off Corridor,,0,0,0,0,,,Unmatched,,0
48529,103847,48013000,3.875,3.934,SUBURBAN COMMERCIAL,PENSACOLA,URBAN MINOR ART,DIVIDED,,SR  742,3,ESCAMBIA,19700,4,45,1,0,SGNLBK,Install Yellow Retroreflective Backplates,,Point,SGNLBK-02495,Potential Location,0.850000024,1,8593.53177375,0.00408413160371477,0.00172299302031717,0.00683453898059144,0.0123640702846834,0.0402063612018827,13865.0687044095,,2104127.0477018,0.615363766478462,0.0615363766478462,13.0863689337345,112458.127235062,8593.53177375,111025.871939437,,N,3,48,48013000 = 3.878,CREIGHTON RD,9600,19200,,IS|U|2|U,Y,10,0.114866219733073,On-System / Off-System,Off Corridor,,0,0,0,0,,,Unmatched,,0
103897,230980,87190000,1.327,2.093,URBAN GENERAL,MIAMI,URBAN MINOR ART,DIVIDED,,SR  909,6,MIAMI-DADE,23500,4,40,1,0,SGNLBK,Install Yellow Retroreflective Backplates,,Point,SGNLBK-04561,Potential Location,0.850000024,1,8593.53177375,0.00408625543924504,0.0017238890134315,0.00683809308661162,0.012370499864902,0.0402272693671303,7597.90711675964,,2103033.42547222,0.615683768759999,0.0615683768759999,7.17118809678472,61625.8327652573,8593.53177375,60193.5774696323,,N,6,87,87190000 = 1.988,W DIXIE HWY,9250,18500,,IS|U|2|U,Y,10,0.114925952616919,On-System / Off-System,On Corridor,440179-1,1,4059,0.77,100,0,0.5,Verified Match,440179-1,1
19699,35149,11050000,13.756,13.868,SUBURBAN COMMERCIAL,LEESBURG-EUSTIS-TAVARES,URBAN MINOR ART,DIVIDED,,SR   19,5,LAKE,24000,4,40,1,1,SGNLBK,Install Yellow Retroreflective Backplates,,Point,SGNLBK-01543,Potential Location,0.850000024,1,12890.297660625,0.00410226819757224,0.00173064439585079,0.00686488943687479,0.0124189759887441,0.0403849074668811,13926.6399622183,,3142236.69438619,0.61809644108108,0.061809644108108,8.76298812208165,112957.525290154,12890.297660625,111525.269994529,,N,5,11,11050000 = 13.785,SR-19,9450,18900,,IS|U|3|D,Y,10,0.115376311516929,On-System / Off-System,Off Corridor,,0,0,0,0,,,Unmatched,,0
45331,101791,48080060,0.434,0.463,SUBURBAN COMMERCIAL,PENSACOLA,URBAN PRIN ART OTHER,DIVIDED,US   98,SR   30,3,ESCAMBIA,19500,4,40,1,0,SGNLBK,Install Yellow Retroreflective Backplates,,Point,SGNLBK-00938,Potential Location,0.850000024,1,14322.55295625,0.00410864443484188,0.00173333437094892,0.0068755596714307,0.0124382790507908,0.0404476785339394,13948.2864164459,,3485955.81423225,0.619057160705941,0.0619057160705941,7.89894774834941,113133.097424386,14322.55295625,111700.842128761,,N,3,48,48080060 = .437|48080061 = .187,CHIEFS WAY|SR-294|W NAVY BLVD,20850,19000,4000,IS|U|2|U,Y,10,0.115555643218831,On-System / On-System,On Corridor,456592-1,3,153,0.03,100,0.2,1.1,Verified Match,456592-1,3
19419,60861,15007000,2.291,2.659,URBAN GENERAL,TAMPA-ST PETERSBURG,URBAN PRIN ART OTHER,DIVIDED,USA  19,SR  595,7,PINELLAS,27000,6,40,1,0,SGNLBK,Install Yellow Retroreflective Backplates,,Point,SGNLBK-02190,Potential Location,0.850000024,1,11458.042365,0.00411254058387346,0.00173497805882162,0.00688207963332575,0.0124500740332107,0.0404860342948355,7658.67839287245,,2786122.62452327,0.619644200785809,0.0619644200785809,5.4214097202098,62118.7422521867,11458.042365,60686.4869565617,,N,7,15,15007000 = 2.486,S MISSOURI AVE,12500,25000,,IS|U|3|D,Y,10,0.115665222427877,On-System / Off-System,Off Corridor,,0,0,0,0,,,Unmatched,,0
76274,168495,77040000,1.985,3.056,SUBURBAN COMMERCIAL,ORLANDO,URBAN PRIN ART OTHER,DIVIDED,,SR   46,5,SEMINOLE,26000,4,45,1,0,SGNLBK,Install Yellow Retroreflective Backplates,,Point,SGNLBK-01864,Potential Location,0.850000024,1,11458.042365,0.00413771633236419,0.00174559907771614,0.00692420967494071,0.0125262896780557,0.0407338777375947,14046.9815359048,,2769170.58701633,0.623437478015436,0.0623437478015436,9.94354878633304,113933.603252248,11458.042365,112501.347956623,,N,5,77,77040000 = 2.595|77A02210 = 0,BROADWAY ST|SR-46,8500,17000,,IS|U|3|D,Y,10,0.116373290467469,On-System / Off-System,Off Corridor,,0,0,0,0,,,Unmatched,,0
17884,61048,15010000,4.89747500634065,4.902,URBAN GENERAL,TAMPA-ST PETERSBURG,URBAN MINOR ART,DIVIDED,USA  19,SR  595,7,PINELLAS,27000,4,40,1,0,SGNLBK,Install Yellow Retroreflective Backplates,,Point,SGNLBK-00341,Potential Location,0.850000024,1,8593.53177375,0.00414244818816133,0.00174759532938056,0.00693212813987623,0.012540614632129,0.0407804606398601,7702.39086557302,,2074505.55406085,0.62415043560062,0.062415043560062,7.26980375558175,62473.2895625189,8593.53177375,61041.0342668939,,N,7,15,15010000 = 4.898,TYRONE BLVD N,11500,23000,,IS|U|3|D,Y,10,0.116506373933057,On-System / Off-System,On Corridor,449207-1,1,24,0,100,6.3,0.5,Verified Parallel Fallback,449207-1,1
42862,95498,36060000,1.4,1.425,SUBURBAN COMMERCIAL,163,URBAN PRIN ART OTHER,DIVIDED,US   41,SR   45,5,MARION,23500,4,45,1,0,SGNLBK,Install Yellow Retroreflective Backplates,,Point,SGNLBK-00480,Potential Location,0.850000024,1,11458.042365,0.0041548485263146,0.00175282672203897,0.00695287933075458,0.0125781547183352,0.0409025361563205,14105.1429932789,,2757752.12800921,0.626018817800807,0.0626018817800807,9.98472000076121,114405.344771385,11458.042365,112973.08947576,,N,5,36,36060000 = 1.419|36A07781 = 0,SW 110TH ST|WILLIAMS ST,10500,21000,,IS|U|3|D,Y,10,0.116855133499419,On-System / Off-System,On Corridor,238648-1,1,132,0.03,100,0.7,128.5,Verified Match,238648-1,1
102579,231727,87080900,36.064,36.252,URBAN GENERAL,MIAMI,URBAN MINOR ART,DIVIDED,,SR  934,6,MIAMI-DADE,32500,4,40,1,0,SGNLBK,Install Yellow Retroreflective Backplates,,Point,SGNLBK-04632,Potential Location,0.850000024,1,8593.53177375,0.00416352386376659,0.00175648663002653,0.0069673969657719,0.0126044179469496,0.0409879407869709,7741.5785835345,,2064004.44789951,0.627325947160956,0.0627325947160956,7.30679058527932,62791.1370587352,8593.53177375,61358.8817631102,,N,6,87,87080900 = 36.147,NW 79TH ST,15750,31500,,IS|U|3|D,Y,10,0.117099127404296,On-System / Off-System,Off Corridor,,0,0,0,0,,,Unmatched,,0
109830,228244,87080900,36.311,36.319,URBAN GENERAL,MIAMI,URBAN MINOR ART,DIVIDED,,SR  934,6,MIAMI-DADE,32500,5,40,1,0,SGNLBK,Install Yellow Retroreflective Backplates,,Point,SGNLBK-04534,Potential Location,0.850000024,1,11458.042365,0.0041639418434738,0.00175666296521551,0.00696809642868818,0.0126056833152039,0.0409920556012604,7742.35576720284,,2751729.68204596,0.627388924947153,0.0627388924947153,5.48064309015762,62797.4407144706,11458.042365,61365.1854188456,,N,6,87,87080900 = 36.312,NW 79TH ST,15750,31500,,IS|U|3|D,Y,10,0.117110883085442,On-System / Off-System,Off Corridor,,0,0,0,0,,,Unmatched,,0
91785,199497,86018000,1.661,1.701,URBAN GENERAL,MIAMI,URBAN PRIN ART OTHER,DIVIDED,,SR  824,4,BROWARD,42000,4,40,1,0,SGNLBK,Install Yellow Retroreflective Backplates,,Point,SGNLBK-04816,Potential Location,0.850000024,1,14322.55295625,0.00416426838187679,0.00175680072360427,0.00696864287029694,0.0126066718591973,0.040995270218773,7742.96292661637,,3439392.38368565,0.627438125100592,0.0627438125100592,4.38485830794501,62802.3653211951,14322.55295625,61370.1100255701,,N,4,86,86018000 = 1.686|86900201 = .005,PEMBROKE RD|S 66TH AVE,18750,37500,,IS|U|3|D,Y,10,0.117120066979495,On-System / On-System,On Corridor,446372-1,1,211,0.04,100,0,0.3,Verified Match,446372-1,1
70054,159019,75060000,2.778,2.905,URBAN GENERAL,ORLANDO,URBAN PRIN ART OTHER,DIVIDED,,SR   50,5,ORANGE,34000,6,40,1,0,SGNLBK,Install Yellow Retroreflective Backplates,,Point,SGNLBK-03446,Potential Location,0.850000024,1,17187.0635475,0.00416628757414175,0.00175765257034105,0.00697202186235283,0.0126127846482807,0.0410151482201251,7758.7700283602,,4125270.57761742,0.627742360585139,0.0627742360585139,3.6615082560259,62930.575076013,17187.0635475,61498.319780388,,N,5,75,75060000 = 2.782|75A08029 = 0,COY DR|E COLONIAL DR,21250,42500,,IS|U|3|D,Y,10,0.117176856771034,On-System / Off-System,On Corridor,447717-1,1,669,0.13,100,0,0.7,Verified Match,447717-1,1
52573,103679,48116000,0.493,0.502,SUBURBAN COMMERCIAL,PENSACOLA,URBAN MINOR ART,DIVIDED,,SR  750,3,ESCAMBIA,37000,4,45,1,0,SGNLBK,Install Yellow Retroreflective Backplates,,Point,SGNLBK-00686,Potential Location,0.850000024,1,8593.53177375,0.00416729592087374,0.00175807796661861,0.00697370926758715,0.0126158372604576,0.0410250749210391,14147.4001968902,,2062136.19980897,0.627894290077898,0.0627894290077898,13.3528439257437,114748.088545803,8593.53177375,113315.833250178,,N,3,48,48116000 = .495,AIRPORT BLVD,16500,33000,,IS|U|2|U,Y,10,0.117205216527409,On-System / Off-System,Off Corridor,,0,0,0,0,,,Unmatched,,0
18122,62387,15090000,5.599,5.778,URBAN CENTER,TAMPA-ST PETERSBURG,URBAN MINOR ART,DIVIDED,US   92,SR  687,7,PINELLAS,32500,6,45,1,0,SGNLBK,Install Yellow Retroreflective Backplates,,Point,SGNLBK-02194,Potential Location,0.850000024,1,14322.55295625,0.00416786460264199,0.00175831787923959,0.0069746609209837,0.0126175588556545,0.0410306733264779,7761.70688791293,,3436424.72146792,0.627979974426198,0.0627979974426198,4.39547305777578,62954.3956377638,14322.55295625,61522.1403421388,,N,7,15,15090000 = 5.766,4TH ST N,15250,30500,,IS|U|3|D,Y,10,0.1172212107047,On-System / Off-System,On Corridor,454084-1,2,947,0.18,100,0,1.1,Verified Match,454084-1,2
18358,65617,15090000,6.599,6.682,URBAN GENERAL,TAMPA-ST PETERSBURG,URBAN MINOR ART,DIVIDED,US   92,SR  687,7,PINELLAS,32500,6,40,1,1,SGNLBK,Install Yellow Retroreflective Backplates,,Point,SGNLBK-02430,Potential Location,0.850000024,1,14322.55295625,0.0041686715259131,0.00175865829999459,0.0069760112566452,0.012620001689776,0.0410386171078367,7763.20960033487,,3435759.53807318,0.628101555068437,0.0628101555068437,4.39632404739181,62966.5839816046,14322.55295625,61534.3286859796,,N,7,15,15090000 = 6.611,4TH ST N,15250,30500,,IS|U|3|D,Y,10,0.117243905425331,On-System / Off-System,On Corridor,"454084-1, 452766-1",3,439,0.08,100,0,1.1,Verified Match,"454084-1, 452766-1",3
1856,2016,02030000,14.152,14.215,SUBURBAN COMMERCIAL,CRYSTAL RIVER,URBAN PRIN ART OTHER,DIVIDED,US   19,SR   55,7,CITRUS,27500,6,40,1,0,SGNLBK,Install Yellow Retroreflective Backplates,,Point,SGNLBK-00059,Potential Location,0.850000024,1,14322.55295625,0.00418170844920791,0.00176415825200959,0.00699782773297136,0.0126594689380318,0.0411669595066163,10475.3488545761,,3425048.19028284,0.630065852745498,0.0630065852745498,5.93221495297572,84964.4628118528,14322.55295625,83532.2075162278,,N,7,2,02030000 = 14.212|02A10044 = 1.151,N SUNCOAST BLVD|SE KINGS BAY DR,13250,26500,,IS|U|3|D,Y,10,0.117610568951663,On-System / Off-System,On Corridor,"447927-1, 438702-1",7,334,0.06,100,0.1,0.6,Verified Match,"447927-1, 438702-1",7
68339,152451,75012000,2.135,2.178,SUBURBAN RESIDENTIAL,ORLANDO,URBAN MINOR ART,DIVIDED,,SR  552,5,ORANGE,32000,4,45,1,0,SGNLBK,Install Yellow Retroreflective Backplates,,Point,SGNLBK-04054,Potential Location,0.850000024,1,8593.53177375,0.00418365903535841,0.00176498115554183,0.00700109191698259,0.0126653740328233,0.0411861621129307,14202.9507345716,,2054070.77898111,0.630359751218143,0.0630359751218143,13.4052745949358,115198.653167424,8593.53177375,113766.397871799,,N,5,75,75012000 = 2.177,CURRY FORD RD|WOODGATE BLVD,16000,32000,,IS|U|3|D,Y,10,0.117665429195924,On-System / Off-System,Off Corridor,,0,0,0,0,,,Unmatched,,0
108799,266732,93090000,2.267,2.77330336553196,URBAN GENERAL,MIAMI,URBAN MINOR ART,DIVIDED,,SR  811,4,PALM BEACH,24500,4,45,1,0,SGNLBK,Install Yellow Retroreflective Backplates,,Point,SGNLBK-02574,Potential Location,0.850000024,1,8593.53177375,0.00418800762317379,0.00176681571602644,0.00700836900690489,0.0126785387029675,0.0412289719215726,7787.10322892461,,2051937.94925272,0.631014961097889,0.0631014961097889,7.34975844341644,63160.3827128865,8593.53177375,61728.1274172615,,N,4,93,93090000 = 2.382,ALTERNATE A1A S,9100,18200,,IS|U|3|D,Y,10,0.1177877332478,On-System / Off-System,Off Corridor,,0,0,0,0,,,Unmatched,,0
11029,22574,10020000,5.975,6.02,SUBURBAN COMMERCIAL,TAMPA-ST PETERSBURG,URBAN MINOR ART,DIVIDED,USB  41,SR  685,7,HILLSBOROUGH,24500,5,45,1,0,SGNLBK,Install Yellow Retroreflective Backplates,,Point,SGNLBK-01494,Potential Location,0.850000024,1,10025.787069375,0.00419057085215175,0.00176789707825152,0.0070126584103977,0.0126862984781938,0.0412542057093471,14226.415408096,,2392463.32375624,0.631401167614053,0.0631401167614053,11.5092183676379,115388.972688877,10025.787069375,113956.717393252,,N,7,10,10020000 = 6.019,FLORILAND MALL|N FLORIDA AVE,12500,25000,,IS|U|3|D,Y,10,0.11785982407434,On-System / Off-System,On Corridor,438702-1,5,239,0.05,100,0,1,Verified Match,438702-1,5
63941,121646,57050000,15.296,15.377,SUBURBAN COMMERCIAL,CRESTVIEW,URBAN PRIN ART OTHER,DIVIDED,,SR   85,3,OKALOOSA,41000,4,45,1,0,SGNLBK,Install Yellow Retroreflective Backplates,,Point,SGNLBK-02751,Potential Location,0.850000024,1,14322.55295625,0.00419199598187944,0.00176849830485539,0.00701504327592638,0.0126906128357678,0.0412682354434866,14231.2535287798,,3416642.81601449,0.631615894582241,0.0631615894582241,8.05919269658844,115428.214181511,14322.55295625,113995.958885886,,N,3,57,57050000 = 15.374|57900006 = .005,JOHN KING RD|S FERDON BLVD,46000,52000,,IS|U|3|D,Y,10,0.117899905854344,On-System / On-System,On Corridor,220171-7,2,429,0.08,100,0,0.4,Verified Match,220171-7,2
22475,63095,15020000,9.499,9.549,SUBURBAN COMMERCIAL,TAMPA-ST PETERSBURG,URBAN MINOR ART,DIVIDED,USA  19,SR  595,7,PINELLAS,19400,2,40,1,0,SGNLBK,Install Yellow Retroreflective Backplates,,Point,SGNLBK-00274,Potential Location,0.850000024,1,5729.0211825,0.00420050994545604,0.00177209013323927,0.00702929086184909,0.0127163875301892,0.0413520514239777,12754.6178216914,,1363887.0653544,0.632898709438009,0.0632898709438009,18.0574259654071,103451.375857243,5729.0211825,102019.120561618,,N,7,15,15020000 = 9.516,PALM HARBOR BLVD,9300,18600,,IS|U|1|U,Y,10,0.118139361118249,On-System / Off-System,On Corridor,448042-1,1,265,0.05,100,0,0.9,Verified Match,448042-1,1
58055,128713,70050000,12.219,12.242,SUBURBAN COMMERCIAL,PALM BAY-MELBOURNE,URBAN PRIN ART OTHER,DIVIDED,US  192,SR  500,5,BREVARD,36000,4,45,1,0,SGNLBK,Install Yellow Retroreflective Backplates,,Point,SGNLBK-03554,Potential Location,0.850000024,1,8593.53177375,0.00420432217778141,0.00177369841875153,0.00703567039438108,0.0127279284678929,0.0413895810642372,14273.0992795116,,2043975.55904832,0.633473105630409,0.0633473105630409,13.4714834078035,115767.620704506,8593.53177375,114335.365408881,,N,5,70,70050000 = 12.226,W NEW HAVEN AVE,18500,37000,,IS|U|3|D,Y,10,0.118246580169555,On-System / Off-System,Off Corridor,,0,0,0,0,,,Unmatched,,0
82947,173007,78010000,15.214,15.359,SUBURBAN COMMERCIAL,ST. AUGUSTINE,URBAN PRIN ART OTHER,DIVIDED,US    1,SR    5,2,ST. JOHNS,35000,5,45,1,0,SGNLBK,Install Yellow Retroreflective Backplates,,Point,SGNLBK-01301,Potential Location,0.850000024,1,11458.042365,0.00422459173942522,0.00178224964007002,0.0070695902389444,0.0127892913986506,0.0415891253972635,14341.9116714884,,2712224.77146607,0.63652715848871,0.063652715848871,10.1523233322552,116325.750844158,11458.042365,114893.495548533,,N,2,78,78010000 = 15.221,US-1,17750,35500,,IS|U|3|D,Y,10,0.118816661682,On-System / Off-System,On Corridor,210269-4,1,768,0.15,100,0,0.9,Verified Match,210269-4,1
69811,141320,72100000,7.196,7.615,SUBURBAN COMMERCIAL,JACKSONVILLE,URBAN PRIN ART OTHER,DIVIDED,USA  90,SR   10,2,DUVAL,58000,6,45,1,1,SGNLBK,Install Yellow Retroreflective Backplates,,Point,SGNLBK-03256,Potential Location,0.850000024,1,14322.55295625,0.00422916406174749,0.00178417858854972,0.00707724173458057,0.0128031333900559,0.0416341377672501,10594.2270840122,,3386615.59285357,0.637216078866111,0.063721607886611,5.99953597684175,85928.6717412431,14322.55295625,84496.4164456181,,N,2,72,72100000 = 7.536,ATLANTIC BLVD,24500,49000,,IS|U|2|U,Y,10,0.11894525826789,On-System / Off-System,On Corridor,"208819-2, 447211-5",2,2211,0.42,100,0,0.9,Verified Match,"208819-2, 447211-5",2
26324,53673,14120000,3.113,3.53,SUBURBAN COMMERCIAL,TAMPA-ST PETERSBURG,URBAN PRIN ART OTHER,DIVIDED,,SR   52,7,PASCO,29500,6,45,1,0,SGNLBK,Install Yellow Retroreflective Backplates,,Point,SGNLBK-01893,Potential Location,0.850000024,1,14322.55295625,0.00424610041483491,0.00179132361250848,0.0071055836629503,0.0128544055527229,0.0418008682244802,10636.6533337304,,3373107.45318463,0.639767910941454,0.0639767910941454,6.02356206289113,86272.7866310167,14322.55295625,84840.5313353917,,N,7,14,14120000 = 3.481|14A06957 = .017,SOUTH RD|SR-52,14750,29500,,IS|U|3|D,Y,10,0.119421593274687,On-System / Off-System,On Corridor,"454085-1, 449173-1, 438702-1, 441937-1",11,2198,0.42,100,0,0.5,Verified Match,"454085-1, 449173-1, 438702-1, 441937-1",11
63442,131921,70030000,4.891,5.11,SUBURBAN COMMERCIAL,TITUSVILLE,URBAN PRIN ART OTHER,DIVIDED,US    1,SR    5,5,BREVARD,22500,4,45,1,0,SGNLBK,Install Yellow Retroreflective Backplates,,Point,SGNLBK-03116,Potential Location,0.850000024,1,11458.042365,0.00424776364599432,0.00179202528815385,0.00710836697634362,0.0128594407251781,0.041817241955605,14420.5771278856,,2697429.35810589,0.640018513098801,0.0640018513098801,10.2080088759064,116963.798162431,11458.042365,115531.542866806,,N,5,70,70030000 = 5.109|70A05550 = .55,N WASHINGTON AVE|NORWOOD AVE|US-1,10150,20300,,IS|U|3|D,Y,10,0.11946837165853,On-System / Off-System,Off Corridor,,0,0,0,0,,,Unmatched,,0
24145,64743,15010000,7.665,7.757,SUBURBAN RESIDENTIAL,TAMPA-ST PETERSBURG,URBAN PRIN ART OTHER,DIVIDED,USA  19,SR  595,7,PINELLAS,41500,5,45,1,0,SGNLBK,Install Yellow Retroreflective Backplates,,Point,SGNLBK-00364,Potential Location,0.850000024,1,11458.042365,0.00424967606274713,0.00179283208897144,0.00711156728625339,0.0128652302680821,0.041836068802091,14427.0695214326,,2696215.47520805,0.640306660516727,0.0640306660516727,10.2126046982764,117016.45728985,11458.042365,115584.201994225,,N,7,15,15010000 = 7.704,TYRONE BLVD N,19250,38500,,IS|U|3|D,Y,10,0.119522158388308,On-System / Off-System,On Corridor,"449984-1, 449207-1",2,485,0.09,100,0,0.1,Verified Match,"449984-1, 449207-1",2
